# AeroFlow CFD Results Export
# Generated: 2026-03-25 18:33:38
# Data Points: 995
# Mode: WindTunnel
#
time_s,mode,velocity_mps,dynamic_pressure_pa,cd,cl,cs,reynolds,reference_area_m2,drag_force_n,vertical_aero_force_n,downforce_n,cop_longitudinal_m,cop_lateral_m,cop_vertical_m,pitch_moment_nm,yaw_moment_nm,roll_moment_nm,front_axle_load_n,rear_axle_load_n,estimated_top_speed_mps,liquid_kinetic_energy_j,liquid_impact_pressure_pa,liquid_splash_height_m,liquid_containment,liquid_velocity_rms_mps,liquid_stability,flow_regime,assessment,quality_rating,quality_score,navier_valid,navier_mean_velocity_mps,navier_max_velocity_mps,navier_pressure_drop_pa,navier_wall_shear_pa,navier_divergence_l1,pipe_friction_factor,pipe_head_loss_m,pipe_flow_rate_m3s,pipe_pressure_gradient_pa_m,pipe_reynolds,machinery_torque_nm,machinery_power_w,machinery_efficiency,machinery_angular_velocity_rads,machinery_mean_swirl_mps,machinery_tip_speed_ratio,machinery_wake_deficit,machinery_energy_direction,machinery_application
104.677,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237670,0.076330,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.247290,0.010900,0.009260,16.700990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
104.834,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439000,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237670,0.076330,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124390,70.247640,0.010901,0.009260,16.700340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
104.990,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237675,0.076333,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.247940,0.010905,0.009260,16.700890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
105.105,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439000,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237675,0.076333,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124400,70.248340,0.010908,0.009260,16.700790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
105.222,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076334,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.247230,0.010897,0.009260,16.700530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
105.334,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076334,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124380,70.247970,0.010900,0.009260,16.700660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
105.452,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076330,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.246640,0.010904,0.009260,16.700730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
105.574,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076330,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.246410,0.010904,0.009260,16.700280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
105.699,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.247240,0.010899,0.009260,16.700780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
105.812,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.248050,0.010902,0.009260,16.700510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
105.919,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.247290,0.010909,0.009260,16.700650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
106.089,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124350,70.247410,0.010905,0.009260,16.700410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
106.195,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124350,70.246990,0.010897,0.009260,16.700540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
106.390,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076333,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.248030,0.010896,0.009260,16.700090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
106.576,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076333,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.245860,0.010902,0.009260,16.701010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
106.715,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076330,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124350,70.246660,0.010904,0.009260,16.700280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
106.820,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076330,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.247040,0.010899,0.009260,16.700880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
106.984,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124340,70.247140,0.010908,0.009260,16.700270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
107.163,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124350,70.246350,0.010895,0.009260,16.700860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
107.298,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124340,70.247340,0.010895,0.009260,16.700880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
107.438,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.246510,0.010896,0.009260,16.700890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
107.609,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.246710,0.010896,0.009260,16.700550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
107.755,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.246760,0.010899,0.009260,16.700630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
107.877,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124380,70.246820,0.010906,0.009260,16.700700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
108.008,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.245870,0.010895,0.009260,16.700090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
108.132,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439000,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124390,70.247850,0.010903,0.009260,16.700820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
108.284,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124380,70.247060,0.010899,0.009260,16.701140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
108.464,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124350,70.247820,0.010903,0.009260,16.700590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
108.642,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124330,70.246280,0.010895,0.009260,16.700360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
108.764,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.246500,0.010900,0.009260,16.700720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
108.889,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.247830,0.010901,0.009260,16.700250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
109.034,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237670,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.246040,0.010898,0.009260,16.700630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
109.228,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237670,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.247770,0.010894,0.009260,16.700500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
109.464,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076330,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124350,70.247250,0.010897,0.009260,16.700750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
109.635,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.247720,0.010902,0.009260,16.700560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
109.764,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124370,70.246760,0.010901,0.009260,16.700700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
